study_hours,sleep_hours,stress_level,attendance_rate,screen_time_hours,caffeine_intake,learning_efficiency,fatigue_index,quiz_score,assignment_score,performance_index
9.322718560338089,6.172769056447677,6.038693028482345,1.0,4.782479703086285,2,0.4476181457457496,0.8796129506990087,67.90809576032476,126.53871696623813,103.08646848387278
9.983504306358466,7.097676098548832,3.4539804322890677,0.8524510174258942,5.9959965824909,3,0.4628361559126719,0.3453980432289067,75.83039841556328,118.6346749720622,101.51296434946264
8.88906806437049,7.976309126481103,2.0943010818552783,0.9284006410914168,4.684552083491793,2,0.4770532231680356,0.2094301081855278,64.42393591684257,124.3391489235717,100.37306372088004
10.0,7.571347510326788,6.941047640026421,0.9241963016529464,7.953317250859258,3,0.4922851062871509,0.6941047640026421,68.92480843476235,121.3477998114195,100.37860326075663
7.286865470909122,8.353872374165412,4.770920309494764,0.9737816311973462,1.8111446824112656,0,0.5047303289891822,0.4770920309494764,64.21129342378265,127.3421026415688,102.08977895445436
9.302348290331643,7.005243699718183,5.093961187529484,0.8049934528520756,6.2456998646949975,1,0.5193443962342715,0.5093961187529483,70.8667195687188,118.85541124727506,99.65993457585256
10.0,8.541370996918182,3.344213842168574,0.8196135564569073,5.484667372166225,4,0.5345762793533868,0.3344213842168574,83.25314911898406,116.29639962885372,103.07909942490586
9.971570950954357,8.48904517388448,6.755650336960227,0.8066349673228153,4.315382722751202,0,0.54978423178137,0.6755650336960227,75.84064322673869,108.3490064017876,95.34566113176804
9.886063560246154,6.862922178958147,5.400268838346845,0.6329134171869589,4.026571007914502,3,0.5649195806553491,0.5857194908486354,78.11395923100781,107.02420325442658,95.46010564505907
9.796405429696328,7.384065448939308,4.934610503811814,0.6432557899960123,4.821759920974423,2,0.5799777857906038,0.4934610503811814,66.84021593307155,110.5331584191423,93.055981424714
8.937320902726828,7.955142320501238,3.0285479073289125,0.9004046515517844,3.9394847632551184,1,0.5942424296373423,0.3028547907328912,68.90362745966225,123.34518803426784,101.5685638044256
7.964757677580626,7.057474003024296,0.4343950199184041,0.8398050487520143,5.084268163483858,2,0.6074836679694443,0.0434395019918404,73.18765361137093,119.47054662669083,100.95738942056288
8.263587827742354,7.579504401549854,3.905440327324957,0.7271945980876375,9.748283486801192,2,0.6210539879293727,0.3905440327324957,70.13848791525506,117.04081039877138,98.27988140536485
9.311250154543536,6.027731452275928,5.158964903635077,1.0,1.0,1,0.6356763476082886,0.8399860062715316,69.02598852100677,130.65295430333953,106.00216799040642
8.226775029547177,6.649210754827131,5.436445465062192,0.941056412237108,7.11066199309283,1,0.3769648932011991,0.6605742948971757,67.86303735584396,132.7591540817184,106.80070739136865
10.0,5.962753845673544,4.619322643832784,0.7624381746615243,2.234400538071328,2,0.3921967763203143,0.8076809824920972,66.52094232455056,111.18803728038507,93.32119929805128
8.349357430878174,6.512874616235304,3.8152121515222617,0.7636009230320184,5.097043255889654,2,0.4058591237672779,0.5438963430737915,62.135297295017295,112.91379982101876,92.60239881061815
8.915091167504167,6.423228669431667,6.510782451651512,0.9000917187624381,3.044889510402898,3,0.4201018900325212,0.8433353553545954,61.71487291434069,122.36104371952511,98.10257539745136
9.27975734978671,4.259045155540298,4.082761446114002,0.8193283600678183,1.951418933660016,1,0.4346948644583643,1.3219277594313008,66.02679281129011,128.94596033297347,103.77829332430012
7.388994390044779,6.139586634716047,4.230888911540349,0.950629280921444,3.8462162609537023,2,0.4472644598186283,0.7098933462486858,60.73293859919408,135.38860874276443,105.5263406853363
9.57707212718054,6.796954613957007,5.742291746742618,0.7896014813284179,5.1731795749458,2,0.4621295081934626,0.641910970021926,67.69452441750427,110.95674632092036,93.65185755955392
9.588328518460642,7.394452142378297,4.158031038359474,0.8789774856896413,9.150801597290878,2,0.4770046243186334,0.4158031038359474,69.34554742800348,126.1690269151558,103.43963512029488
7.129208078974145,6.648486515958691,5.036836758379104,1.0,5.653854747528325,3,0.4892547268919572,0.6208548371850134,64.41656531477592,119.83843694339971,97.6696882919502
10.0,7.509378116336106,7.494654110463449,0.946592200795959,5.164109742305596,1,0.5044866100110725,0.7494654110463449,63.63705672538334,120.32269010172988,97.64843675119126
9.071566237219391,6.522342553234884,5.957959651492784,0.8833662105286948,7.075079888515798,0,0.5188819044772519,0.7550151140709838,65.39478453853252,127.40889506290095,102.60325085315358
8.55536244175436,7.756988616645351,3.1556693516447494,0.936960592010566,7.711275717609902,2,0.5327609180436574,0.3155669351644749,65.67179952795364,121.97208659686832,99.45197176930245
7.221279751095722,8.496044311489182,6.308731312708115,0.8444415329089545,5.55993725263964,2,0.5451254318300502,0.6308731312708116,61.0599979765862,128.20544586296893,101.34726670841584
9.590274619061788,6.209525544554688,5.942936714271991,1.0,7.690840092309955,4,0.5600022868452649,0.8577851565756365,81.41663192158033,131.6198205066706,111.53854507263448
8.841992101421011,6.57311893005258,2.975791249479665,0.684514332813423,6.646341167923829,1,0.5741726222814586,0.4398728149304399,71.59404791425918,108.7462520293912,93.8853703833384
10.0,5.874580992253112,4.70192666654094,0.8493346545368763,2.3617099095961103,3,0.5894045054005739,0.8453323359030568,64.93947056806006,123.27853845046754,99.94291129750457
8.200889429174735,6.835464341950304,5.001398235114349,0.8658255980953368,3.6448675745325856,3,0.3581011839627775,0.5549850428613338,65.76991029748936,128.75169968324133,103.55898392894052
7.892895545399979,6.745022782579145,8.007985977165378,0.5849030191606988,7.183013703844924,2,0.3712613116041725,0.8857910035234894,63.62745284283785,98.1016075978844,84.31194569586579
7.592488305282178,6.222183312409125,2.7788483090683425,1.0,6.871356786294922,0,0.3840739974843505,0.5371570601037927,71.13073140175074,121.07949941981111,101.09999221258695
8.271684850052115,6.475479733720226,5.978749122455836,0.7277872191108055,6.425996860344776,0,0.3976530512103114,0.7727150010055084,68.24818783185836,103.9064905540666,89.6431694651833
8.63903383418092,8.159329803364248,2.8378733448002054,0.9115935606944264,6.186202515936768,0,0.4116183178764084,0.2837873344800205,67.37288623638942,111.6371757282338,93.93145993149604
10.0,6.47727697948096,7.098018451673779,0.7795656309457241,2.1830774072728807,2,0.4268502009955237,0.8840428520070578,72.69813488650195,101.59580444642724,90.03673662245713
9.211017467202618,6.903286888129608,3.910161826382101,0.8899136114352071,4.924730595150304,3,0.4413785650894746,0.4232538865950074,74.77457581991595,120.9682896578096,102.49080412265212
7.289831607343374,6.3771454968987165,4.163713931981456,0.7211552620242675,5.201634844508105,1,0.4538274223644585,0.6239895608985735,56.87141444123401,112.37431955711502,90.1731575107626
10.0,7.472597482413043,5.512059468627752,0.9482690983945514,8.330948888925153,2,0.4690593054835738,0.5512059468627751,75.04338885985993,125.54069830984628,105.34177452985176
6.630278590515553,7.517659020469123,3.548512373693069,0.8686766764477079,3.489234135293355,1,0.4806668037180381,0.3548512373693069,62.10377783062511,112.37884765173176,92.26881972328913
9.573966959201677,5.2464262820913135,9.162629313530283,0.8195446361512743,5.190641613895438,1,0.4955290718549585,1.5007875039892573,63.16041582673244,119.5987392871072,97.0234099029573
7.480820017013823,9.0,4.8078802005507,0.9649273326285676,3.593647149748225,0,0.508209138006671,0.48078802005507,68.43833571885389,123.92660704600026,101.73129851514172
8.373032942212232,8.812448557996928,6.415503870910951,0.7937533224105732,6.264815478111042,2,0.5218966993267243,0.641550387091095,72.72785255125773,109.07587738211546,94.53666744977237
8.773754780991323,7.380197851005963,6.221171490567646,0.905979044793104,7.161561451109243,3,0.5359987407249034,0.6221171490567646,71.05176088919387,123.79714964152438,102.6989941405922
9.81848473463854,7.133847654246,5.893279463034172,0.8286727624034208,7.258138875070285,3,0.5510760403354592,0.5893279463034171,70.6325454696947,111.47146714076942,95.13589847233952
9.501033343517346,7.222133771633713,4.042502756673045,0.975575612557352,3.2107853955609924,0,0.5658726369221145,0.4042502756673045,74.39785253160048,118.0329296949232,100.5788988295941
9.867765024170888,7.283032205395216,2.301072857148953,0.908550346085858,6.426799180410892,4,0.4107454400458833,0.2301072857148953,71.41078411707356,131.27614738439482,107.3300020774663
8.63716143956034,5.318179674866771,1.4828020000117053,0.7627369372628989,6.587315883960708,0,0.4247087875250337,0.7088869750455802,59.05656955430516,106.7886761914788,87.69583353660934
7.066321698892439,5.792604168353625,2.8588438406456653,0.9182623236457146,4.66855389370677,4,0.4368799997336663,0.6883496612800248,59.70236103768448,121.8500004531498,96.99094468696369
9.49245126400815,5.430039662342657,5.147925928147136,0.7982466349091776,3.802151206881328,2,0.451668821998216,1.0381127053671613,72.06967293298852,111.33278717575868,95.6275414786506
9.343618589535218,6.623447348977734,3.589578527340437,0.7796379937073553,9.714752730065417,1,0.4663212432748134,0.4844754030747989,74.15524103303392,111.62363557881484,96.63627776050248
9.58380037615629,7.285865390724905,5.66891357997405,0.9158544272672832,9.0204090775327,0,0.4811923114417707,0.566891357997405,60.72168100430299,115.69437191993704,93.70529555368344
8.966873027126203,8.794557863517788,3.964777401927657,0.8723787951638898,4.967154207854496,3,0.4954859320363056,0.3964777401927657,76.13017262711371,123.1393334588726,104.33566912616904
10.0,7.240022737685046,5.611108640754517,0.9432996642650568,5.84336984782452,6,0.5107178151554209,0.5611108640754516,69.88987898892053,125.09949366695557,103.01564779574154
8.310459678919633,7.494955517561525,5.836505109572001,0.8900412029238437,4.548572704861334,3,0.5243385599838332,0.5836505109572001,68.30033038629057,125.27745752041469,102.48660666676504
7.649751588057175,6.692221765046999,5.438300655327878,0.8749383683710755,8.15490655952695,4,0.5372185217826781,0.6464228105171215,67.92534448305489,122.9693268887186,100.95173392645312
10.0,5.97348470058894,5.265939348293752,0.7799879185060826,7.390093257849685,0,0.5524504049017934,0.8687657012997286,61.48294796371916,117.44604656685011,95.06080712559776
8.474194612687043,8.565524029234341,4.868499477854025,0.7944800473306801,8.76231413888118,2,0.5662447835341747,0.4868499477854024,63.99204111622676,115.93622082075817,95.1585489389456
7.978767182869287,7.708356447299353,5.487601427542398,0.7935921369263271,2.439391202658211,2,0.5795017448229642,0.5487601427542398,73.53039117013003,116.53012033461388,99.33022866882034
9.633267502303577,5.474474829075261,3.616183860237511,0.8454413983644502,5.486678898645383,2,0.594416886827364,0.8701267763319975,69.74825584834745,119.43989305889936,99.5632381746786
8.917848821607432,8.117295831588127,5.685450692755408,0.8956753219153784,6.139534560464408,2,0.6086623708282342,0.5685450692755408,73.24020289485809,130.20308742306622,107.41793361178296
9.491404567019496,6.32360769794073,8.60188086582163,0.8459842049355656,2.138449795763904,0,0.6234502442370113,1.0856521872685865,60.06387099963934,124.16881371474,98.52683662869974
8.723101160203623,6.974610953615513,4.653930242606164,0.7811840309899727,9.94455892454532,4,0.4071595064944296,0.4738560397221121,64.95766266238071,107.21514880611304,90.3121543486201
8.95228864385802,9.0,4.954793821110361,0.902488877866395,8.563250180850734,0,0.4214388419438536,0.495479382111036,68.93528878751358,109.47662937845858,93.26009314208058
8.730813868318611,6.913861554516636,4.6419760657650295,0.7768122914369783,5.390820569993266,2,0.4354975684102795,0.4929104217376243,62.54972490970201,119.49295387940568,96.7156622915242
9.924633682912768,8.811980124134871,5.715851457383537,0.8893263151383677,6.362890160714572,3,0.4506657834505399,0.5715851457383537,69.90025185855043,124.3769508495597,102.586271253156
10.0,6.310812181910432,8.4719276063305,0.8697910783462648,3.6971639927711033,3,0.4658976665696552,1.0769220333295726,63.28314789448492,121.44908380519476,98.18270944091084
8.42629999606142,9.0,4.806742186753558,0.7566786592354402,6.506651520754483,3,0.4796416580132394,0.4806742186753558,65.87561082398345,113.44973585635935,94.42008584340898
8.742623462576654,5.3314159261224106,5.798446245210559,0.914719593970274,4.033627075401252,1,0.4937123230509332,1.1360393158135855,71.76980094482514,123.34824280728964,102.71686606230384
10.0,6.894608074562674,8.561658425933285,0.6867047719458016,3.854463150902948,2,0.5089442061700485,0.8912964844057705,75.43121399678427,115.82634824173658,99.66829454375564
9.401625505491474,6.314389718918192,5.6476002552118905,0.820851002100651,1.6990175799244764,3,0.5236501447211348,0.7932967858817918,67.97695260699814,111.56447350353884,94.12946514492256
9.319223342195546,5.705318524279094,7.321653574757039,0.8032298798688109,5.693007763461432,2,0.5382799225775678,1.1637258493826723,54.95883905638337,117.92166031779888,92.73653181323266
7.443418101340249,6.571884839034087,8.00151958126862,0.9350221742113493,4.302695731184282,0,0.550915146936527,0.9428570117821664,62.89428547489144,129.1096041760193,102.62347669556816
10.0,7.381935452231553,5.86008329438214,0.9530283454031844,5.477578318053027,1,0.5661470300556423,0.5860083294382139,71.27686766853682,126.1492652930329,104.20030624323446
8.869084027230251,5.965045135467867,4.620011225635241,0.8948390293615861,3.822472927586408,3,0.5803442975037003,0.8069860774075683,68.50108213431339,123.895662167394,101.73783015416176
9.452534891821337,7.998010109859652,0.0,1.0,4.720820743689653,1,0.5950968305078381,0.0,81.62165303157634,124.67789112706828,107.45539588887152
9.276569152594927,6.34928646265491,7.146174690820626,0.8336039120398079,6.094431876114008,6,0.6096868225567311,0.931521981530426,64.07061530180343,125.78603495109668,101.09986709137937
10.0,5.910406901705347,8.262251704563743,0.7728371677583121,5.593256639352351,2,0.6249187056758464,1.1894228698879254,67.66229942144857,118.6370097589123,98.2471256239268
10.0,7.453534301513979,4.511686729418702,0.9464087168288358,7.378940977849281,5,0.5499475283365973,0.4511686729418702,66.25156210751203,124.66785209672574,101.30133610104023
9.015579047581468,5.721977416563624,1.7125185688238846,0.7614836501000152,8.105123630979284,1,0.5642886402345313,0.597259384694514,63.565339680275926,111.79136519684738,92.5009549902188
10.0,8.009817089342635,3.623699309644552,1.0,6.963530973983189,2,0.5795205233536466,0.3623699309644552,72.06729410181417,123.70429195858142,103.04949281587452
7.467204147737655,8.02257043200964,9.879504812678546,0.9884272818510518,6.12781824010472,3,0.5921842897810446,0.9879504812678546,68.93553111601837,130.5162012754361,105.883933211669
8.811103312215526,7.55307327644048,4.932626946182568,0.7549651816898265,3.258854767476488,2,0.6063237923567147,0.4932626946182568,66.47566738204902,120.04758874031904,98.61882019701102
7.429499396376823,6.396676434778287,1.8263765688098217,0.8365731896642489,4.681552243806579,1,0.6189422751244866,0.3837455119548864,79.68626300556824,121.77936184525852,104.9421223093824
7.407006266468331,7.440474737960399,4.960724402146638,0.9052489954417148,5.447828268129323,0,0.6315336406624579,0.4960724402146638,76.59330484110356,127.46308740929736,107.11517438201984
9.139215408644905,7.048860070325705,5.081183382407764,0.7798008312193244,3.674198164898104,4,0.645993823699975,0.5081183382407765,76.29957900233855,114.4337370713284,99.18007384373246
8.705050321707972,8.247742072673734,3.653018751512263,0.8778994162223802,3.3293058934804853,1,0.6600264363787737,0.3653018751512263,84.06143484779456,127.34351028747264,110.0306801116014
9.413799097451498,8.224584437626143,8.246793124598092,0.696305203997368,5.535502448728924,2,0.6747435485198272,0.8246793124598092,66.99976227704667,121.8424849800581,99.90539589885351
9.976383953462102,8.104049136483354,5.605370697991972,0.7965851650311903,1.753908213068509,0,0.6899555596672768,0.5605370697991972,77.09611787767022,117.13559432381012,101.11980374535416
7.985243269307134,6.413435920437282,4.604929548606064,0.7740959552791351,5.066917541984605,2,0.7032197792476405,0.6560143147148458,72.44854713226704,123.19389660598377,102.89575681649708
7.827396743138684,5.766531898719895,6.3899958015537495,1.0,4.479002876122554,0,0.7163053071838734,1.05015561391541,76.30012555815603,135.69926724220545,111.93961056858568
9.076005391412412,6.0093076113622965,6.258827169773575,0.7585040932217303,5.162553685534056,2,0.7307048790838532,0.9561135131899254,76.03574816624761,121.823558174936,103.50843417146064
8.4660908986832,5.592855973785084,5.145993511946715,0.9280078179716582,5.150374175212372,1,0.7444907556093271,0.9836473599329768,75.85502288059828,126.65539135046338,106.33524396251734
9.361676585423655,7.708108676688591,6.913404633589169,0.771401053949205,2.337534092884444,0,0.7591598860867,0.6913404633589169,74.13092091403028,123.80350599840318,103.93447196465402
10.0,5.86854697934757,6.672647445991103,0.8531266877248674,5.502611281612761,3,0.4343263382414002,1.0444157514832535,65.32344822378246,114.85282368824056,95.04107350245732
10.0,7.267392314071903,5.643395612392027,0.7831909546356951,6.984084699073046,0,0.4495582213605155,0.5643395612392027,63.53688389408636,111.4653325285268,92.2939530747506
9.028181157369128,6.990881003355796,7.171791131663156,0.8974698232879953,4.949946082509713,2,0.4639115671949845,0.7202187787143834,71.14758434623975,107.81738540914188,93.14946498398103
9.063956786910932,6.390487797840716,4.626057394029108,0.8556649924897107,6.059385508713461,2,0.4782995230653867,0.6657764734560053,53.39435782806246,119.7637341966848,93.21598364923588
7.790305257158892,7.599928729996204,8.061501664687395,0.9718761851697316,4.573114258139584,0,0.4913425210815841,0.8061501664687395,72.51673765986986,122.7778890000918,102.673428464003
8.589068843700815,6.38659733645906,4.395060627023743,0.811182318145877,5.340832444750975,4,0.5052564019448055,0.6439736172160211,70.3345772921962,127.74575948136112,104.78128660569516
7.633121301584579,6.775234598107317,2.659773947881281,0.669801956241998,6.082925456409576,1,0.5181168765933353,0.3408991954190225,72.88060172240463,105.25848728571968,92.30733306039366
6.40895770785509,7.863100226170631,3.4071196378808413,0.860884563020912,2.7627371436023846,1,0.529427059877925,0.3407119637880841,62.50575088382549,119.73405529242471,96.84273352898504
10.0,6.84147042697303,4.945390920980136,0.7566732040926804,4.11343549761698,2,0.5446589429970403,0.5473822831070034,67.09010702495027,109.64276392010623,92.62170116204383
6.723626491407998,6.330927261340084,7.079809374792153,0.7894384460263135,8.652019427093872,2,0.5563895806394145,0.9310051836991874,63.32347658526131,120.88279429249664,97.85906720960251
9.742095372009308,7.299292580406492,7.603482578797596,1.0,5.064008298131533,1,0.5714005468645131,0.7603482578797596,66.19127858053524,139.35194990924597,110.08768137776164
9.136535331082737,7.236961415712042,4.090359368223094,0.7697507266788353,7.597622649694104,1,0.5858581712306309,0.4090359368223094,75.55100582313565,121.62057209161594,103.1927455842238
10.0,7.718953310665067,6.992095371611633,0.7743204911430539,2.1563786665163125,1,0.6010900543497462,0.6992095371611633,78.93479304948305,123.12745153657218,105.45038814173652
9.55623000940066,6.416642027772652,5.077183880454066,0.9955618690081116,8.598543150038,3,0.6159364169487566,0.7021710454545226,73.81980919331494,129.0802717714004,106.9760867401662
7.955190805978966,5.0336434106239984,9.112414259880644,0.7396791634278317,4.557492752828456,3,0.6291669015464375,1.5666936224467316,60.59850876087874,114.27431377539878,92.80399176959077
9.2825799504883,8.213731437725842,4.719914296115524,0.9388598880330874,6.468898066975309,1,0.6437625151967762,0.4719914296115524,74.65456214700899,127.57721444937636,106.4081535284294
8.905628249964618,6.914106750282208,6.625378851287991,0.907791051379151,5.06095770053133,4,0.3271855529484178,0.691168968368063,56.91312095461392,120.47465013461724,95.0500384626159
7.239237240844182,7.328652160373209,6.800457317830472,0.7877621805009196,5.956179993254912,1,0.339572230271995,0.6800457317830472,66.35220719091733,106.12147107439417,90.21376552100342
8.790976742713974,6.1494795457907,3.8389531003905546,0.908857840442061,8.339809008702812,1,0.3536915701220609,0.667402128108822,66.8944371407565,124.35691711280344,101.37192512398468
8.390217095680617,5.550143434519094,2.787383637543316,0.8045810441688483,3.359312350938609,4,0.3673973810700751,0.7620238855813003,64.96050580903146,117.12275133624824,96.25785312536152
10.0,6.249094450219886,7.333097181954011,0.7927002195009054,5.362233020422122,2,0.3826292641891903,0.9836115681221058,60.60488206370242,119.83829453762348,96.14492954805505
10.0,8.63092918126294,6.912880696695244,0.7875210453065947,6.655700191924836,2,0.3978611473083056,0.6912880696695244,66.57599527618528,109.93165115446696,92.58938880315428
9.947825802837215,7.682034450043926,0.0,0.9300936639629462,4.136408422719588,1,0.4130490323496034,0.0,68.75250707958953,123.53214354695028,101.62028896000598
7.6345379778078195,5.975813175670795,8.708185132668376,0.9721033695525352,6.164195406937232,0,0.425911168665987,1.2122141213765727,66.00936401997693,122.45286198394273,99.8754627983564
10.0,8.543243528272189,4.022301156427452,0.7380382566710988,5.281772493822408,2,0.4411430517851022,0.4022301156427452,61.76282328274584,115.4756914306575,93.99054417149284
8.805054791571042,7.513600106569717,3.9345983206761774,0.7330083164289711,1.0,0,0.4552765010002828,0.3934598320676177,70.1938654256247,108.47014125151304,93.15963092115769
10.0,6.542903743413728,3.795575879276439,0.8968774256075024,3.0032291216234173,3,0.4705083841193981,0.5319230067897346,71.66374312716742,120.07458475703532,100.71024810508816
8.796326249823034,7.355022454421516,4.557773809422996,0.765971856934287,3.1543396205463337,3,0.4846330886819283,0.4557773809422996,66.61054193977492,113.0040409418175,94.44664134100046
6.575759739727058,7.884045396361049,6.473687794184867,0.8218672442881786,5.133981434449744,1,0.4961680481291931,0.6473687794184867,67.18774642534704,108.90350657608784,92.21720251579151
8.470947322653705,5.88960048270398,6.134111034776206,0.7166842689346344,9.829581997317264,3,0.509959020969828,0.9835442759096272,62.90346161168833,108.04085672198056,89.98589867786367
9.200569197230942,8.148637349428714,2.968356362043206,0.8561679849847972,5.857633000661146,0,0.524477507788177,0.2968356362043206,75.38124689829111,121.3794270796198,102.98015500708831
10.0,5.927860988014393,0.0,0.8936559804157668,6.807869682172391,2,0.5397093909072923,0.357379670661869,69.38134993510499,122.48094413706276,101.24110645627964
8.352759362011954,6.941118190097275,3.7430302722079065,0.9102477209439482,3.5819325766705896,2,0.5555870606179586,0.3939302971883656,67.93725761573533,125.119936137666,102.24686472889373
8.747646497873712,6.639526595795404,6.022831001859908,0.881747193473109,4.936163010713276,1,0.5696627975400588,0.7224409015875227,68.42998135756157,118.46710930027383,98.45225812318894
8.819520086409375,9.0,5.597505816731372,0.7748208949904816,4.147284807588913,3,0.5838107150145481,0.5597505816731372,76.1697183225037,120.68066624766864,102.87628707760264
8.331855914461006,8.188145734706984,6.073487246024923,0.9265390214170434,4.616357083586721,1,0.5974543712436319,0.6073487246024923,74.50094881788308,128.81050491525613,107.08668247630692
8.66522466789346,6.596351536758004,3.089754841301294,0.892359906559346,9.12504983848629,0,0.6114464306992472,0.4435249718774615,66.34090126953409,124.78535998037178,101.40757649603673
